id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,room_type_id,location_id
50490000.0,Condo in Brooklyn · ★4.98 · 2 bedrooms · 3 beds · 1 shared bath,407896135,Salma,Brooklyn,Gerritsen Beach,40.58994,-73.92364,Shared room,184.0,1,95,2024-01-01,3.27,1,173,35,OSE-STRREG-0000601,3,121
18085447.0,Rental unit in New York · ★4.83 · 1 bedroom · 1 bed · 1.5 shared baths,16978120,Chip,Manhattan,Harlem,40.82816,-73.95375,Private room,50.0,30,24,2024-01-26,0.29,4,210,2,,1,6
22294028.0,Rental unit in New York · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,12531773,Rennie,Manhattan,Harlem,40.82177,-73.9545,Private room,44.0,30,94,2024-02-05,1.26,3,332,3,,1,6
22344483.0,Condo in Brooklyn · ★4.95 · 1 bedroom · 2 beds · 1 bath,163376694,Stephanie,Brooklyn,Greenpoint,40.72411,-73.9516,Entire home/apt,110.0,30,57,2024-01-31,0.77,1,84,7,,2,75
41538377.0,Rental unit in New York · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,56120055,Jp,Manhattan,Harlem,40.82697,-73.93944,Private room,49.0,30,97,2024-01-17,1.97,1,173,22,,1,6
50545664.0,Home in Brooklyn · ★4.91 · 4 bedrooms · 4 beds · 2 baths,408388828,Kwadwo,Brooklyn,Canarsie,40.63829,-73.90112,Entire home/apt,350.0,3,80,2024-01-29,2.54,1,307,29,OSE-STRREG-0000610,2,40
7.65e+17,Rental unit in New York · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,488556209,Maria,Manhattan,Harlem,40.81909955,-73.94406244,Private room,65.0,4,38,2024-01-02,2.61,3,166,30,Exempt,1,6
9788114.0,Townhouse in Bronx · ★4.77 · 1 bedroom · 1 bed · 1 private bath,785524,Eric,Bronx,Concourse,40.81965,-73.92911,Private room,96.0,1,465,2024-01-30,4.73,3,23,47,OSE-STRREG-0001177,1,61
49692782.0,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1 bath,309271477,Adam,Brooklyn,Gowanus,40.67607,-73.98493,Entire home/apt,845.0,30,85,2024-01-23,2.63,1,360,26,,2,45
18385188.0,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 3 beds · 1 bath,127341412,Melissa,Brooklyn,Gowanus,40.67128,-73.98863,Entire home/apt,215.0,30,155,2024-01-02,1.91,1,44,5,,2,45
35675859.0,Rental unit in NEW YORK  · ★4.33 · 1 bedroom · 3 beds · 1 bath,71276635,Joe,Manhattan,Washington Heights,40.84013167,-73.94581294,Entire home/apt,189.0,1,18,2024-01-02,0.33,5,345,5,Exempt,2,70
9e+17,Home in Brooklyn · ★4.94 · 2 bedrooms · 2 beds · 1 private bath,476314929,Cynthia,Brooklyn,East New York,40.66108582,-73.8978085,Private room,126.0,3,17,2024-02-04,2.02,1,365,17,OSE-STRREG-0000380,1,25
9.54e+17,Rental unit in Brooklyn · ★4.63 · Studio · 1 bed · 1 bath,530534999,Moonoura,Brooklyn,Clinton Hill,40.68304,-73.96753,Entire home/apt,192.0,3,19,2024-01-27,3.35,3,296,19,Exempt,2,74
6.2e+17,Rental unit in Queens · ★4.92 · 1 bedroom · 2 beds · 1 private bath,457467711,Kamroon,Queens,Richmond Hill,40.68359551,-73.8298628,Private room,159.0,1,167,2024-01-14,8.32,1,341,93,OSE-STRREG-0000690,1,22
5.92e+17,Guest suite in Brooklyn · ★4.97 · 2 bedrooms · 2 beds · 1 bath,61693856,Freddy,Brooklyn,East New York,40.66711,-73.88343,Entire home/apt,156.0,1,135,2024-01-22,6.4,1,325,74,OSE-STRREG-0000575,2,25
41295524.0,Townhouse in Brooklyn · ★4.87 · 1 bedroom · 2 beds · 1 private bath,1637060,Caio,Brooklyn,Crown Heights,40.67627,-73.94137,Private room,134.0,3,209,2024-01-21,4.22,3,39,46,OSE-STRREG-0000515,1,15
8e+17,Rental unit in Brooklyn · ★4.94 · 2 bedrooms · 2 beds · 1 bath,494891626,Romel,Brooklyn,Canarsie,40.6420272,-73.9090791,Entire home/apt,132.0,3,70,2024-01-28,5.51,2,215,66,OSE-STRREG-0000443,2,40
31539511.0,Rental unit in Queens · ★4.81 · 2 bedrooms · 2 beds · 1 private bath,235763046,Yvonne,Queens,Rosedale,40.66842,-73.73327,Private room,100.0,30,237,2024-01-16,3.87,1,282,44,,1,99
23597076.0,Rental unit in Bronx · ★4.89 · 1 bedroom · 4 beds · 1 bath,176279414,Milton,Bronx,Williamsbridge,40.87157,-73.86017,Entire home/apt,110.0,30,186,2024-01-04,2.59,1,365,11,,2,2
7.14e+17,Townhouse in Astoria · ★4.95 · 1 bedroom · 1 bed · 1 private bath,40218397,Spencer,Queens,Ditmars Steinway,40.77272,-73.90865,Private room,101.0,2,64,2024-01-30,3.91,1,129,47,OSE-STRREG-0000617,1,69
30417665.0,Rental unit in NEW YORK  · ★4.36 · 1 bedroom · 3 beds · 1 bath,71276635,Joe,Manhattan,Washington Heights,40.8353,-73.94369,Entire home/apt,199.0,1,73,2024-01-28,1.16,5,222,18,Exempt,2,70
46725288.0,Rental unit in New York · ★4.90 · 1 bedroom · 1 bed · 1 bath,61391963,Stay With Vibe,Manhattan,Kips Bay,40.74109,-73.97811,Entire home/apt,128.0,30,10,2024-01-04,0.35,130,341,5,,2,66
51668342.0,Rental unit in Brooklyn · ★4.56 · 1 bedroom · 1 bed · 1 bath,253845422,Lisa,Brooklyn,Bay Ridge,40.63361,-74.03331,Entire home/apt,92.0,30,16,2024-01-04,0.94,1,321,10,,2,122
52585129.0,Home in Staten Island · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,42076010,Adekunle,Staten Island,Mariners Harbor,40.63856,-74.16957,Private room,75.0,2,27,2024-01-24,0.96,1,339,13,OSE-STRREG-0000468,1,119
8.47e+17,Rental unit in New York · ★4.91 · 3 bedrooms · 4 beds · 1 bath,481452777,Jude,Manhattan,Harlem,40.8174733,-73.9441909,Entire home/apt,236.0,1,46,2024-02-01,4.51,12,108,46,Exempt,2,6
12092786.0,Rental unit in Brooklyn · ★4.48 · 1 bedroom · 1 bed · 1 bath,34758340,Jonathan,Brooklyn,Sheepshead Bay,40.60489,-73.95423,Entire home/apt,90.0,30,23,2024-01-04,0.24,1,61,3,,2,37
38833.0,Rental unit in New York · ★4.85 · 1 bedroom · 1 bed · 1 bath,166532,Matthew,Manhattan,Harlem,40.8180576,-73.9466707,Entire home/apt,147.0,3,195,2024-01-22,1.19,1,125,42,OSE-STRREG-0000476,2,6
35012500.0,Rental unit in Queens · ★4.65 · 1 bedroom · 2 beds · 1 bath,137890627,Willie,Queens,Rosedale,40.65731,-73.74666,Entire home/apt,60.0,30,234,2024-01-20,4.1,1,296,35,,2,99
7.97e+17,Home in Queens · ★4.76 · 3 bedrooms · 4 beds · 1 bath,126413470,Mei Zhou,Queens,College Point,40.77551776,-73.84226408,Entire home/apt,263.0,1,25,2024-02-04,2.02,1,338,24,OSE-STRREG-0000904,2,71
29908937.0,Rental unit in Brooklyn · ★4.82 · 1 bedroom · 2 beds · 1 bath,141754466,Liliya,Brooklyn,Sheepshead Bay,40.60751,-73.94463,Entire home/apt,203.0,1,38,2024-01-01,1.68,1,176,30,OSE-STRREG-0000382,2,37
8.79e+17,Rental unit in Brooklyn · ★4.98 · Studio · 1 bed · 1 bath,494891626,Romel,Brooklyn,Canarsie,40.64085407,-73.90996878,Private room,140.0,3,50,2024-01-22,5.88,2,325,50,OSE-STRREG-0000443,1,40
8.47e+17,Rental unit in New York · ★4.65 · 2 bedrooms · 3 beds · 1 bath,481452777,Jude,Manhattan,Harlem,40.8174733,-73.9441909,Entire home/apt,190.0,1,40,2024-01-22,3.87,12,278,40,Exempt,2,6
8.23e+17,Home in Queens · ★4.51 · 3 bedrooms · 4 beds · 1.5 baths,500249074,Caroline,Queens,Queens Village,40.70659814,-73.74810864,Entire home/apt,200.0,2,43,2024-01-19,3.81,3,356,43,OSE-STRREG-0000410,2,49
7.17e+17,Rental unit in Brooklyn · ★4.91 · 1 bedroom · 2 beds · 1 bath,22938957,Nafees,Brooklyn,South Slope,40.66248,-73.98544,Entire home/apt,43.0,30,47,2024-02-02,2.97,2,85,33,,2,7
7.26e+17,Townhouse in New York · ★4.79 · 1 bedroom · 2 beds · 1 bath,481408294,Reginald,Manhattan,Harlem,40.823902,-73.9460278,Entire home/apt,173.0,1,53,2024-01-28,3.23,2,356,40,Exempt,2,6
1042806.0,Home in Queens · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,2680820,Linda,Queens,Flushing,40.75533122,-73.81783313,Private room,80.0,2,357,2024-01-14,2.71,1,82,29,OSE-STRREG-0000124,1,62
6.81e+17,Guest suite in Brooklyn · ★4.84 · 2 bedrooms · 2 beds · 1 private bath,472125262,Jenine,Brooklyn,East New York,40.67328,-73.89271,Private room,220.0,3,44,2024-01-04,2.44,1,65,20,OSE-STRREG-0000702,1,25
6.43e+17,Boutique hotel in Brooklyn · ★4.52 · Studio · 1 bed · 1 private bath,219517861,Sonder (NYC),Brooklyn,Gowanus,40.67873,-73.98386,Private room,133.0,2,29,2024-01-13,1.48,84,329,11,Exempt,1,45
1.02e+18,Condo in Brooklyn · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,7838856,Simona,Brooklyn,South Slope,40.66706948,-73.98577027,Entire home/apt,178.0,1,12,2024-02-05,5.63,2,222,12,Exempt,2,7
1.04e+18,Rental unit in Brooklyn · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,525377253,Myla,Brooklyn,Brighton Beach,40.57886,-73.96282,Private room,106.0,1,10,2024-01-29,5.08,4,359,10,Exempt,1,123
19294842.0,Rental unit in Brooklyn · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,47782497,Roberto,Brooklyn,East New York,40.6692,-73.87776,Private room,56.0,30,54,2024-01-09,0.81,7,88,1,,1,25
5276602.0,Rental unit in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,20114391,Lisa,Brooklyn,Fort Greene,40.68485,-73.96854,Private room,70.0,7,32,2024-01-03,0.3,2,36,6,OSE-STRREG-0000048,1,78
7.51e+17,Home in Queens · ★4.54 · 1 bedroom · 1 bed · 1 private bath,381374171,Ramneet,Queens,South Ozone Park,40.6720111,-73.811453,Private room,100.0,1,98,2024-01-06,6.43,4,338,88,OSE-STRREG-0000473,1,72
48503146.0,Guest suite in Staten Island · ★4.75 · 1 bedroom · 1 bed · 1 bath,391400443,Veton,Staten Island,Prince's Bay,40.53138,-74.19113,Entire home/apt,67.0,30,24,2024-01-22,0.86,1,41,7,,2,124
29281115.0,Rental unit in Brooklyn · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,38503320,Sun,Brooklyn,Greenpoint,40.72753143,-73.95272827,Private room,129.0,2,183,2024-01-29,2.84,1,117,29,OSE-STRREG-0000806,1,75
6146783.0,Townhouse in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,14796247,Sandra,Brooklyn,Flatbush,40.63992,-73.96424,Private room,45.0,6,115,2024-01-19,1.2,2,88,21,OSE-STRREG-0000396,1,23
54167112.0,Rental unit in Brooklyn · ★5.0 · Studio · 1 bed · 1 bath,125598078,Ian,Brooklyn,Fort Greene,40.69006,-73.97348,Entire home/apt,128.0,30,13,2024-01-06,0.55,1,276,7,,2,78
8.15e+17,Rental unit in Brooklyn · ★4.43 · 2 bedrooms · 2 beds · 2 baths,438634584,Latif,Brooklyn,Crown Heights,40.67326683,-73.93084096,Entire home/apt,99.0,30,30,2024-01-29,2.7,3,239,30,,2,15
8.47e+17,Rental unit in New York · ★4.83 · 3 bedrooms · 4 beds · 1 bath,481452777,Jude,Manhattan,Harlem,40.8174733,-73.9441909,Entire home/apt,235.0,1,35,2024-01-14,3.4,12,315,35,Exempt,2,6
8.58e+17,Rental unit in Queens · ★4.64 · 2 bedrooms · 1 bed · 1 private bath,421062905,Anthony,Queens,Middle Village,40.70792377,-73.87454401,Private room,150.0,1,33,2024-01-14,3.6,1,349,33,OSE-STRREG-0000284,1,95
13788132.0,Rental unit in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,19483885,Edgar,Brooklyn,Clinton Hill,40.69602,-73.96182,Private room,80.0,1,383,2024-02-02,4.66,2,105,87,OSE-STRREG-0000602,1,74
39439169.0,Home in New York · ★4.81 · 4 bedrooms · 6 beds · 2 baths,269116777,Page,Manhattan,Harlem,40.82006658,-73.94615573,Entire home/apt,325.0,3,151,2024-01-01,3.06,1,223,42,Exempt,2,6
15529937.0,Home in Brooklyn  · ★4.74 · 1 bedroom · 1 bed · 2 baths,98726662,Lei,Brooklyn,Sheepshead Bay,40.61021,-73.9583,Private room,39.0,30,88,2024-01-01,1.07,3,89,1,,1,37
14737992.0,Rental unit in New York · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,91804427,Laura,Manhattan,Harlem,40.82644,-73.95193,Private room,45.0,30,43,2024-01-04,0.48,1,350,7,,1,6
51685545.0,Rental unit in Brooklyn · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,417275418,Mia,Brooklyn,Williamsburg,40.71053255,-73.96348643,Private room,83.0,1,121,2024-01-04,4.07,6,28,45,OSE-STRREG-0008664,1,33
8.12e+17,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1 bath,110861450,Echelon Living,Brooklyn,Canarsie,40.63193234,-73.89176251,Entire home/apt,285.0,2,56,2024-01-15,5.69,1,286,56,OSE-STRREG-0000221,2,40
24856606.0,Home in Queens · ★4.71 · 1 bedroom · 2 beds · 1 private bath,175019394,Suzan,Queens,Jamaica,40.67246637,-73.77962757,Private room,80.0,1,168,2024-01-25,2.4,6,53,23,OSE-STRREG-0000561,1,19
9.67e+17,Townhouse in New York · ★4.83 · 1 bedroom · 2 beds · 1 private bath,9892520,Marlyn,Manhattan,Harlem,40.80720306,-73.95506346,Private room,140.0,1,24,2024-01-19,4.68,2,26,24,Exempt,1,6
4820897.0,Rental unit in Brooklyn · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,177846,Alexandra,Brooklyn,Fort Greene,40.68848,-73.97752,Private room,73.0,30,152,2024-01-18,1.37,2,45,27,,1,78
43170046.0,Rental unit in Brooklyn · ★4.85 · 3 bedrooms · 3 beds · 1 bath,173857407,Susanna,Brooklyn,East New York,40.66098,-73.86235,Entire home/apt,150.0,30,34,2024-01-02,0.8,3,282,6,,2,25
6.13e+17,Home in Queens · ★4.95 · 2 bedrooms · 3 beds · 1 bath,286772500,Erfan,Queens,East Elmhurst,40.76497,-73.87514,Entire home/apt,161.0,30,43,2024-01-02,2.04,4,65,20,,2,94
44659585.0,Rental unit in Brooklyn · ★4.83 · 3 bedrooms · 3 beds · 1 bath,185022050,Elska,Brooklyn,Bensonhurst,40.61231,-73.98641,Entire home/apt,99.0,30,12,2024-01-01,0.29,3,296,5,,2,125
9.02e+17,Home in Bronx · ★4.86 · 2 bedrooms · 2 beds · 1 bath,514630902,Jessica,Bronx,Claremont Village,40.8362512,-73.9086569,Entire home/apt,134.0,2,42,2024-02-02,5.36,1,268,42,OSE-STRREG-0000508,2,80
7.05e+17,Home in Queens · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,249649095,Tenzin,Queens,East Elmhurst,40.76363,-73.88042,Private room,51.0,2,58,2024-01-21,3.35,2,168,41,OSE-STRREG-0000252,1,94
984721.0,Home in Brooklyn · ★4.64 · 1 bedroom · 2 beds · 1 bath,555739,Rosana,Brooklyn,Bay Ridge,40.63685,-74.03614,Entire home/apt,59.0,30,40,2024-01-10,0.32,1,160,4,,2,122
39487415.0,Townhouse in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 private bath,117645326,Alexis,Brooklyn,Prospect-Lefferts Gardens,40.66171,-73.95699,Private room,98.0,2,91,2024-01-19,1.75,1,24,20,OSE-STRREG-0001019,1,84
29897123.0,Rental unit in Brooklyn · ★4.63 · 1 bedroom · 1 bed · 1 bath,218959287,George,Brooklyn,Crown Heights,40.67553,-73.94655,Entire home/apt,92.0,30,32,2024-02-03,2.1,1,64,29,,2,15
30531246.0,Rental unit in Brooklyn · ★4.79 · 1 bedroom · 1 bed · 1 bath,226201658,Vanessa,Brooklyn,Williamsburg,40.70747,-73.94856,Entire home/apt,161.0,30,34,2024-02-02,0.56,4,38,7,,2,33
15159731.0,Rental unit in New York · ★4.40 · Studio · 1 bed · 1 bath,61391963,Stay With Vibe,Manhattan,Kips Bay,40.73994,-73.97945,Entire home/apt,105.0,30,25,2024-01-13,0.29,130,356,2,,2,66
51888724.0,Hotel in New York · ★4.43 · 1 bedroom · 1 bed · 1 private bath,397872858,M,Manhattan,Theater District,40.76188,-73.98255,Private room,187.0,1,68,2024-01-21,2.31,9,353,44,Exempt,1,63
8.74e+17,Rental unit in New York · ★4.79 · 2 bedrooms · 3 beds · 1 bath,509372688,Karl,Manhattan,Harlem,40.82262065,-73.93999913,Entire home/apt,85.0,30,19,2024-01-06,2.74,1,264,19,,2,6
38486378.0,Rental unit in New York · ★4.52 · 3 bedrooms · 4 beds · 3 baths,219517861,Sonder (NYC),Manhattan,Financial District,40.70825,-74.00487,Entire home/apt,389.0,2,27,2024-01-22,0.51,84,191,16,Exempt,2,18
34491611.0,Hotel in New York · ★4.55 · 1 bedroom · 1 bed · 1 private bath,261750091,The Michelangelo,Manhattan,Theater District,40.76157,-73.98257,Hotel room,207.0,1,141,2024-01-08,2.51,7,293,49,Exempt,4,63
9.38e+17,Home in Queens · ★4.70 · 1 bedroom · 3 beds · 1 shared bath,194108889,Jomaira,Queens,Maspeth,40.71776,-73.90743,Private room,126.0,2,10,2024-01-28,2.1,1,230,10,OSE-STRREG-0000875,1,57
21694908.0,Rental unit in Brooklyn  · ★4.93 · 1 bedroom · 2 beds · 1 bath,801975,Elizabeth,Brooklyn,Crown Heights,40.67753393,-73.94473608,Entire home/apt,195.0,30,147,2024-01-21,1.95,2,248,19,,2,15
5.86e+17,Condo in Queens · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,23971401,Miao,Queens,Woodside,40.74448,-73.89627,Private room,72.0,1,62,2024-02-01,2.79,2,340,41,OSE-STRREG-0000199,1,55
19001879.0,Rental unit in Brooklyn · ★4.97 · Studio · 1 bed · 1 bath,132576479,Evelyn,Brooklyn,Greenpoint,40.72295,-73.94579,Entire home/apt,110.0,30,29,2024-01-02,0.37,1,214,5,,2,75
53045316.0,Aparthotel in New York · ★4.76 · 4 bedrooms · 4 beds · 1.5 baths,420415528,Placemakr Wall Street,Manhattan,Financial District,40.704903,-74.006416,Entire home/apt,765.0,1,149,2024-01-21,5.39,15,356,34,Exempt,2,18
21709727.0,Townhouse in New York · ★4.90 · 3 bedrooms · 3 beds · 2.5 baths,271527,Richard,Manhattan,Harlem,40.81009,-73.9401,Entire home/apt,699.0,5,20,2024-01-04,0.27,2,111,6,Exempt,2,6
41008859.0,Rental unit in Brooklyn · ★4.70 · 1 bedroom · 1 bed · 1 bath,319990351,Brandon,Brooklyn,Williamsburg,40.71359,-73.95289,Entire home/apt,105.0,30,44,2024-01-13,0.88,2,127,5,,2,33
35379061.0,Rental unit in New York · ★4.82 · 3 bedrooms · 3 beds · 2 baths,266291058,Raul,Manhattan,Kips Bay,40.74163055,-73.98011986,Entire home/apt,500.0,30,34,2024-01-02,0.62,1,65,4,Exempt,2,66
49770554.0,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,177143668,George,Brooklyn,Midwood,40.61446,-73.95445,Private room,50.0,30,38,2024-01-04,1.15,1,247,11,,1,47
10038693.0,Loft in Brooklyn · ★4.95 · 1 bedroom · 1 bed · 1 bath,47554473,Henry Norman,Brooklyn,Greenpoint,40.72761,-73.94516,Entire home/apt,173.0,3,38,2024-01-17,0.43,14,76,2,Exempt,2,75
6.59e+17,Townhouse in Brooklyn · ★4.76 · 3 bedrooms · 3 beds · 2 baths,466454290,Chaim,Brooklyn,Crown Heights,40.67407,-73.91047,Entire home/apt,220.0,1,63,2024-01-19,3.24,2,147,34,Exempt,2,15
6.53e+17,Rental unit in Brooklyn · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,417275418,Mia,Brooklyn,Williamsburg,40.71252504,-73.96385286,Private room,85.0,1,86,2024-01-14,4.39,6,106,54,OSE-STRREG-0008664,1,33
20480983.0,Townhouse in The Bronx · ★4.76 · 1 bedroom · 1 bed · 1 private bath,785524,Eric,Bronx,Concourse,40.82122,-73.92859,Private room,85.0,1,354,2024-01-15,4.58,3,21,46,OSE-STRREG-0001177,1,61
8671663.0,Guest suite in Staten Island · ★4.96 · 1 bedroom · 3 beds · 1 bath,45550171,Michael,Staten Island,Concord,40.60494,-74.07337,Entire home/apt,120.0,30,70,2024-01-12,0.69,1,80,12,,2,126
36065361.0,Loft in Brooklyn · ★4.82 · 4 bedrooms · 5 beds · 1 bath,271035656,Forty Two,Brooklyn,Williamsburg,40.70797,-73.95188,Entire home/apt,378.0,6,138,2024-01-17,2.47,1,283,35,Exempt,2,33
6093352.0,Loft in Brooklyn · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,31621291,Elisabeth,Brooklyn,Williamsburg,40.7045,-73.93594,Private room,85.0,1,535,2024-01-26,5.01,2,8,45,OSE-STRREG-0000749,1,33
49690858.0,Rental unit in New York · ★4.91 · 2 bedrooms · 2 beds · 1 bath,162109689,Ike,Manhattan,Chinatown,40.71645,-73.99061,Entire home/apt,118.0,30,126,2024-01-06,3.82,4,139,47,,2,54
9.36e+17,Home in Queens · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,433203831,Vicky,Queens,Ditmars Steinway,40.77044,-73.91214,Private room,91.0,1,10,2024-02-02,7.14,8,274,10,OSE-STRREG-0000931,1,69
5.81e+17,Rental unit in New York · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,74038304,Cousin Connie,Manhattan,Harlem,40.80829,-73.95242,Private room,79.0,30,17,2024-01-03,0.83,1,361,13,,1,6
21752880.0,Condo in Brooklyn · ★4.77 · 2 bedrooms · 2 beds · 2 baths,22730721,Alex,Brooklyn,Williamsburg,40.71903432,-73.9483524,Entire home/apt,397.0,30,13,2024-01-25,0.18,1,322,4,,2,33
9.1e+17,Home in BROOKLYN · ★4.85 · 4 bedrooms · 8 beds · 2.5 baths,519069318,Chaya,Brooklyn,Crown Heights,40.6673263,-73.94874933,Entire home/apt,350.0,3,20,2024-01-15,2.76,1,89,20,Exempt,2,15
19710742.0,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1 private bath,2361069,Philip,Brooklyn,Williamsburg,40.71644,-73.96194,Private room,102.0,6,223,2024-01-23,2.85,1,102,63,OSE-STRREG-0000291,1,33
4509560.0,Rental unit in New York · ★4.42 · Studio · 2 beds · 1 bath,2119276,Urban Furnished,Manhattan,Stuyvesant Town,40.73357,-73.98082,Entire home/apt,119.0,30,19,2024-01-27,0.2,53,342,2,,2,127
15772447.0,Loft in Brooklyn · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,90025899,Harold,Brooklyn,DUMBO,40.70355,-73.98492,Private room,122.0,2,374,2024-01-24,4.25,1,24,71,OSE-STRREG-0000251,1,60
53359672.0,Rental unit in Brooklyn · ★4.93 · 1 bedroom · 2 beds · 1 private bath,432032850,Brittney,Brooklyn,Crown Heights,40.67531,-73.9426,Private room,137.0,2,61,2024-01-15,2.28,1,121,28,OSE-STRREG-0000406,1,15
3123479.0,Rental unit in Queens · ★4.94 · 2 bedrooms · 3 beds · 1 bath,15863914,George,Queens,Ditmars Steinway,40.7712,-73.91705,Entire home/apt,125.0,30,36,2024-01-03,1.51,1,169,10,,2,69
2175827.0,Rental unit in Brooklyn · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,909577,Jaclyn,Brooklyn,Williamsburg,40.71376,-73.96125,Private room,70.0,30,316,2024-01-01,2.72,2,297,23,,1,33
6.77e+17,Condo in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,59101644,Anthony,Brooklyn,Williamsburg,40.7158726,-73.9469386,Entire home/apt,275.0,2,47,2024-02-03,2.54,2,99,25,OSE-STRREG-0000837,2,33
48253767.0,Rental unit in Queens · ★4.82 · Studio · 1 bed · 1 bath,10987233,Anastasia,Queens,Ditmars Steinway,40.77467,-73.91581,Entire home/apt,60.0,31,11,2024-02-03,0.33,1,141,4,,2,69
45616727.0,Rental unit in Brooklyn · ★4.44 · Studio · 1 bed · 1 bath,53821850,Jermaine,Brooklyn,Williamsburg,40.70701,-73.94727,Entire home/apt,102.0,1,27,2024-02-01,0.77,2,162,23,OSE-STRREG-0001037,2,33
10085478.0,Rental unit in Brooklyn · ★4.87 · Studio · 2 beds · 1 bath,47554473,Henry Norman,Brooklyn,Greenpoint,40.72858,-73.94534,Entire home/apt,251.0,3,45,2024-01-20,0.46,14,77,3,Exempt,2,75
33798189.0,Rental unit in Queens · ★4.76 · 1 bedroom · 1 bed · 1 private bath,137358866,Kaz,Queens,Woodside,40.74642,-73.90792,Private room,39.0,30,17,2024-01-06,0.31,58,332,5,,1,55
7.57e+17,Serviced apartment in Queens · ★4.33 · 2 bedrooms · 3 beds · 1 bath,450547497,Rashadul,Queens,Jamaica,40.70591,-73.80026,Entire home/apt,85.0,30,30,2024-01-19,2.06,3,364,23,,2,19
18022636.0,Rental unit in Brooklyn · ★4.66 · 1 bedroom · 1 bed · 1 bath,208565,Maria,Brooklyn,Greenpoint,40.73206188,-73.95773626,Entire home/apt,121.0,1,319,2024-01-14,3.86,2,34,64,OSE-STRREG-0000285,2,75
8.68e+17,Hotel in New York · ★4.83 · 1 bedroom · 2 beds · 1 private bath,164291123,Freehand,Manhattan,Kips Bay,40.7397388,-73.9843389,Private room,178.0,1,24,2024-01-21,2.86,5,363,24,Exempt,1,66
16454200.0,Rental unit in Queens · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,40317143,Zsofia,Queens,Maspeth,40.71921,-73.90569,Private room,35.0,30,86,2024-01-11,1.04,5,96,17,,1,57
5783517.0,Townhouse in Brooklyn · ★4.71 · 1 bedroom · 1 bed · 1 private bath,23533897,Fatou,Brooklyn,Crown Heights,40.67614,-73.95235,Private room,131.0,1,73,2024-01-14,0.68,9,349,7,Exempt,1,15
16122024.0,Rental unit in New York · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,66915031,Sharon,Manhattan,Washington Heights,40.84581064,-73.93588013,Private room,84.0,3,179,2024-01-02,2.72,1,10,51,OSE-STRREG-0000133,1,70
48935632.0,Rental unit in New York · ★4.74 · Studio · 2 beds · 1 bath,219517861,Sonder (NYC),Manhattan,Financial District,40.71061,-74.00759,Entire home/apt,368.0,2,72,2024-01-14,2.14,84,339,22,Exempt,2,18
699472.0,Rental unit in BROOKLYN · ★4.90 · 1 bedroom · 2 beds · 1 bath,3587751,Janet-David,Brooklyn,Williamsburg,40.709278,-73.954689,Entire home/apt,200.0,3,545,2024-01-15,3.94,1,198,29,Exempt,2,33
17117631.0,Boutique hotel in New York · ★4.84 · 1 bedroom · 1 bed · 2 shared baths,3236595,René,Manhattan,Harlem,40.8093,-73.95204,Private room,153.0,1,51,2024-01-14,0.61,4,122,2,Exempt,1,6
10155003.0,Loft in Brooklyn · ★4.92 · Studio · 1 bed · 1 bath,47554473,Henry Norman,Brooklyn,Greenpoint,40.72904,-73.94472,Entire home/apt,173.0,3,66,2024-01-25,0.68,14,66,4,Exempt,2,75
